,date,value,change
0,2015-12-31,22.623173708320714,0.0
1,2016-01-04,21.137405259781865,-0.0656746249529254
2,2016-01-05,21.184995039306077,0.002251448507483635
3,2016-01-06,21.303040550024832,0.005572128315335278
4,2016-01-07,19.929146199870395,-0.06449287588446315
5,2016-01-08,20.18524414559625,0.012850422349128077
6,2016-01-11,19.272166190029075,-0.045234922549419763
7,2016-01-12,19.37098598971454,0.005127591714967257
8,2016-01-13,19.083788432926333,-0.014826171313153676
9,2016-01-14,19.61730332118848,0.027956445342982503
10,2016-01-15,19.109259957574594,-0.025897716688977997
11,2016-01-18,19.25930836978314,0.007852130984751791
12,2016-01-19,19.86405937057816,0.03140045266339068
13,2016-01-20,19.371730917617363,-0.024784886300230013
14,2016-01-21,18.878610246277105,-0.02545568454555578
15,2016-01-22,19.038632443048517,0.008476375892286055
16,2016-01-25,19.14136469441068,0.0053959890065356465
17,2016-01-26,18.343287145513123,-0.04169386883530792
18,2016-01-27,18.39095656499697,0.0025987392066479237
19,2016-01-28,18.091115254418387,-0.016303736541320855
20,2016-01-29,18.586912766562207,0.0274055803178157
21,2016-02-01,18.515232296381182,-0.003856502211059942
22,2016-02-02,18.890457257563906,0.020265744181673505
23,2016-02-03,18.85168938810321,-0.0020522462178711367
24,2016-02-04,19.042563117540926,0.010125019859396296
25,2016-02-05,18.91780546825109,-0.006551515597966806
26,2016-02-15,18.817870389241047,-0.005282593648494888
27,2016-02-16,19.26240828666934,0.023623177768429
28,2016-02-17,19.26693223624838,0.00023485898085594882
29,2016-02-18,19.172403175151352,-0.00490628502440999
30,2016-02-19,19.234956763980566,0.003262688994058269
31,2016-02-22,19.588839700590185,0.01839790652778076
32,2016-02-23,19.567394393092986,-0.0010947717080229428
33,2016-02-24,19.697454764237627,0.0066467904991251
34,2016-02-25,18.816679736784128,-0.044715169446796536
35,2016-02-26,19.000071285785086,0.009746222583702977
36,2016-02-29,18.53799966182945,-0.024319467911751283
37,2016-03-01,18.823372624204488,0.015393945818363643
38,2016-03-02,19.403815842517808,0.03083630281891884
39,2016-03-03,19.511166990022236,0.005532476105509235
40,2016-03-04,19.802740625053044,0.014943936217649872
41,2016-03-07,19.70169849754528,-0.005102431497786527
42,2016-03-08,19.630445077128385,-0.0036166130765718477
43,2016-03-09,19.49315958796727,-0.006993498548897629
44,2016-03-10,19.351932277390453,-0.007244967648240732
45,2016-03-11,19.320330444715413,-0.0016330065764005506
46,2016-03-14,19.46987210911686,0.0077401193954395675
47,2016-03-15,19.690454282505087,0.011329410493915596
48,2016-03-16,19.63991899303681,-0.0025664867221051623
49,2016-03-17,19.93236467880311,0.014890371282589325
50,2016-03-18,20.109625481579013,0.008893114571820175
51,2016-03-21,20.598609356275325,0.024315911559080982
52,2016-03-22,20.573762683849797,-0.0012062305758501507
53,2016-03-23,20.70169898244033,0.006218420060369879
54,2016-03-24,20.736312541647905,0.0016720153856420758
55,2016-03-25,20.85361986765661,0.005657096736611384
56,2016-03-28,20.900985934082644,0.0022713594439060826
57,2016-03-29,20.691106584141764,-0.01004160045860054
58,2016-03-30,21.09158747827568,0.01935521875088404
59,2016-03-31,21.049728949955288,-0.0019846077666512236
60,2016-04-01,20.888523918295828,-0.007658294890291147
61,2016-04-05,21.131527375123287,0.011633347467631141
62,2016-04-06,21.520245322810922,0.018395165706064504
63,2016-04-07,21.199087039485303,-0.014923541925667534
64,2016-04-08,20.989915840714787,-0.009866990893566241
65,2016-04-11,20.94756201110984,-0.0020178179810889443
66,2016-04-12,20.795290889312238,-0.007269157227788352
67,2016-04-13,20.844421511007162,0.0023625840079097887
68,2016-04-14,20.948692670928768,0.0050023532611132345
69,2016-04-15,21.003548700055717,0.0026185896174360343
70,2016-04-18,20.6615690952815,-0.016281991660452744
71,2016-04-19,20.692644868979528,0.00150403745014335
72,2016-04-20,20.35240912139441,-0.016442351847209657
73,2016-04-21,20.309362768292,-0.0021150495180033224
74,2016-04-22,20.63722081083931,0.016143196922907933
75,2016-04-25,20.522667616389967,-0.005550805290079363
76,2016-04-26,20.593183078753974,0.00343597936106958
77,2016-04-27,20.590334427124766,-0.0001383298355731212
78,2016-04-28,20.62315762171277,0.0015941069196413172
79,2016-04-29,20.794559782836927,0.008311150225787666
80,2016-05-03,21.303480901809703,0.02447376257480708
81,2016-05-04,21.142389888409294,-0.0075617226190827684
82,2016-05-05,21.23992437653781,0.004613219633319865
83,2016-05-06,20.608138364945468,-0.029745210029571825
84,2016-05-09,20.397874470421733,-0.010202954328052957
85,2016-05-10,20.411205276947765,0.0006535390020842237
86,2016-05-11,20.562377645378906,0.0074063420743635654
87,2016-05-12,20.619177946385232,0.0027623411059708625
88,2016-05-13,20.403449780139066,-0.010462500823607529
