,date,value,change
0,2015-12-31,51.53247,0.0
1,2016-01-04,47.70276,-0.07431644553424288
2,2016-01-05,47.5803,-0.0025671470581575717
3,2016-01-06,48.16404,0.01226852289708133
4,2016-01-07,44.47318,-0.07663103012122739
5,2016-01-08,45.054159999999996,0.013063603727010228
6,2016-01-11,42.983670000000004,-0.04595557879671916
7,2016-01-12,43.266009999999994,0.006568541029651277
8,2016-01-13,42.36386,-0.020851240962593776
9,2016-01-14,43.91769,0.03667819693484016
10,2016-01-15,42.83247999999999,-0.024710088349364702
11,2016-01-18,43.37657,0.012702743338700244
12,2016-01-19,45.10355,0.03981365977070104
13,2016-01-20,44.05741999999999,-0.023193961450928034
14,2016-01-21,42.638850000000005,-0.032198208610490324
15,2016-01-22,43.154489999999996,0.012093196697377873
16,2016-01-25,43.527860000000004,0.008651938651111586
17,2016-01-26,41.30921,-0.05097080352675283
18,2016-01-27,41.22363,-0.0020716929711316243
19,2016-01-28,39.91399,-0.03176915764089678
20,2016-01-29,41.332440000000005,0.035537664863873726
21,2016-02-01,40.97740999999999,-0.008589621130521533
22,2016-02-02,42.13204,0.028177232284812823
23,2016-02-03,42.25605,0.0029433656666042847
24,2016-02-04,43.146100000000004,0.021063256030793277
25,2016-02-05,42.69276,-0.010507091023290732
26,2016-02-15,42.65785,-0.000817703048479331
27,2016-02-16,44.02757,0.03210944761632369
28,2016-02-17,44.02131,-0.00014218363629874396
29,2016-02-18,43.93264,-0.0020142517339897534
30,2016-02-19,43.95912,0.0006027409233772292
31,2016-02-22,44.78225,0.0187248971316987
32,2016-02-23,44.62411,-0.0035313098381612347
33,2016-02-24,44.82916,0.004595049626760062
34,2016-02-25,42.08924,-0.06111914655550104
35,2016-02-26,42.530429999999996,0.01048225152081622
36,2016-02-29,40.95052,-0.037147755148490114
37,2016-03-01,41.79675999999999,0.02066493905327685
38,2016-03-02,43.53369000000001,0.04155657041359224
39,2016-03-03,43.614670000000004,0.0018601685269499717
40,2016-03-04,43.68788,0.001678563657594933
41,2016-03-07,43.865089999999995,0.004056273730837825
42,2016-03-08,43.75141,-0.0025915825090064818
43,2016-03-09,43.05979000000001,-0.015807947675286198
44,2016-03-10,42.82269,-0.005506297174231578
45,2016-03-11,42.59103,-0.0054097488971383625
46,2016-03-14,43.51611,0.021720066408349226
47,2016-03-15,43.90524,0.008942205541809724
48,2016-03-16,43.5223,-0.008721965760806633
49,2016-03-17,44.73685,0.02790638362402712
50,2016-03-18,45.570139999999995,0.018626479065915417
51,2016-03-21,46.788270000000004,0.02673088123056039
52,2016-03-22,46.81028,0.000470417051111198
53,2016-03-23,46.9797,0.0036192904635478007
54,2016-03-24,47.02947,0.0010593937381465253
55,2016-03-25,47.15392,0.002646213108504007
56,2016-03-28,47.52245,0.007815469000244303
57,2016-03-29,46.827830000000006,-0.014616670647241321
58,2016-03-30,48.22044000000001,0.029738939429822066
59,2016-03-31,48.21507,-0.00011136356283794628
60,2016-04-01,47.87014,-0.007153987332176392
61,2016-04-05,48.57864,0.014800458072610625
62,2016-04-06,49.451299999999996,0.017963862306560996
63,2016-04-07,48.795939999999995,-0.013252634410015547
64,2016-04-08,48.26647,-0.010850697824450075
65,2016-04-11,48.43074,0.0034033978453365645
66,2016-04-12,48.01594,-0.008564808218912196
67,2016-04-13,48.33354,0.006614470111383819
68,2016-04-14,48.65782,0.006709212691642319
69,2016-04-15,48.50274,-0.0031871547060677626
70,2016-04-18,48.065380000000005,-0.00901722253217031
71,2016-04-19,48.17802,0.0023434746588915315
72,2016-04-20,47.05584,-0.023292364443370506
73,2016-04-21,46.590810000000005,-0.009882514051390831
74,2016-04-22,47.540220000000005,0.02037762382753166
75,2016-04-25,47.21883,-0.00676038099949912
76,2016-04-26,47.281490000000005,0.0013270129734262402
77,2016-04-27,46.62038,-0.01398242737274159
78,2016-04-28,46.869209999999995,0.005337365332500467
79,2016-04-29,47.1169,0.0052847061002309565
80,2016-05-03,48.773680000000006,0.035163179241418784
81,2016-05-04,48.52447,-0.005109518084343954
82,2016-05-05,48.87756999999999,0.007276740992740171
83,2016-05-06,47.32200999999999,-0.03182564108649428
84,2016-05-09,46.59375,-0.015389456195964454
85,2016-05-10,46.48403,-0.0023548222669350057
86,2016-05-11,46.7749,0.006257417870180475
87,2016-05-12,47.19424,0.008965064596610537
88,2016-05-13,46.83377,-0.007638008367122755
89,2016-05-16,47.26756,0.009262333568277803
90,2016-05-17,47.121790000000004,-0.0030839332514730785
91,2016-05-18,46.089929999999995,-0.02189772502275505
92,2016-05-19,46.405519999999996,0.006847265769334002
93,2016-05-20,46.802459999999996,0.0085537237811364
94,2016-05-23,47.33421,0.011361582275803504
95,2016-05-24,46.485640000000004,-0.01792720317926496
96,2016-05-25,46.08001,-0.008725920520831855
97,2016-05-26,46.20214,0.0026503900498285157
98,2016-05-27,43.983239999999995,-0.04802591395117207
99,2016-05-30,43.98365,9.321732550904434e-06
100,2016-05-31,45.55366,0.035695309507055545
101,2016-06-01,45.67074,0.0025701557240406458
102,2016-06-02,45.80302999999999,0.0028966029453429145
103,2016-06-03,47.24881,0.031565160645485826
104,2016-06-06,47.055659999999996,-0.004087933643196576
105,2016-06-07,47.11194,0.0011960304031438725
106,2016-06-08,46.650400000000005,-0.009796667256750461
107,2016-06-13,44.99652,-0.03545264349287483
108,2016-06-14,45.48486,0.010852839286238156
109,2016-06-15,46.50566,0.022442632559493452
110,2016-06-16,46.137190000000004,-0.007923121615734406
111,2016-06-17,46.696259999999995,0.01211755635746328
