,ts_code,end_date,bz_item,bz_sales,bz_profit,bz_cost,curr_type
6597,002841.SZ,20160630,单TV板卡,293241300.0,,,CNY
6598,002841.SZ,20160630,二合一板卡,32075900.0,,,CNY
6599,002841.SZ,20160630,三合一板卡,1641751900.0,,,CNY
6600,002841.SZ,20160630,四合一板卡,134995900.0,,,CNY
6601,002841.SZ,20160630,六合一板卡,40441200.0,,,CNY
6602,002841.SZ,20160630,其他板卡,11546900.0,,,CNY
6603,002841.SZ,20160630,65寸以下,98504200.0,,,CNY
6604,002841.SZ,20160630,液晶显示主控板卡,2154052977.89,325057823.38,1828995154.51,CNY
6605,002841.SZ,20160630,交互智能平板,1059339611.18,322502131.37,736837479.81,CNY
6606,002841.SZ,20160630,移动智能终端,1623978.21,369370.69,1254607.52,CNY
6607,002841.SZ,20160630,其他主营业务,156873391.82,25907183.94,130966207.88,CNY
6608,002841.SZ,20160630,其他业务,16479136.33,16276534.28,202602.05,CNY
6609,002841.SZ,20161231,其他业务,41439042.88,40771452.63,667590.25,CNY
6610,002841.SZ,20161231,液晶显示主控板卡,4714657772.91,698801155.27,4015856617.64,CNY
6611,002841.SZ,20161231,交互智能平板,3041285996.99,889765364.71,2151520632.28,CNY
6612,002841.SZ,20161231,移动智能终端,3123920.09,931726.22,2192193.87,CNY
6613,002841.SZ,20161231,其他主营业务,437434869.12,81351940.01,356082929.11,CNY
6614,002841.SZ,20170630,液晶显示主控板卡,2081435656.43,315385989.96,1766049666.47,CNY
6615,002841.SZ,20170630,交互智能平板,1355586091.26,405291973.03,950294118.23,CNY
6616,002841.SZ,20170630,其他主营业务,290612497.2,87166544.6,203445952.6,CNY
6617,002841.SZ,20171231,其他业务,65389903.58,64156463.67,1233439.91,CNY
6618,002841.SZ,20171231,其他主营业务,816883335.92,134087078.69,682796257.23,CNY
6619,002841.SZ,20171231,交互智能平板,4490726444.41,1261152801.38,3229573643.03,CNY
6620,002841.SZ,20171231,液晶显示主控板卡,5494608290.92,712705310.8,4781902980.12,CNY
6621,002841.SZ,20180630,液晶显示主控板卡,3596130750.0,422294123.89,3173836626.11,CNY
6622,002841.SZ,20180630,交互智能平板,2081213107.67,694102671.63,1387110436.04,CNY
6623,002841.SZ,20180630,其他业务,541553456.37,112851266.23,428702190.14,CNY
6624,002841.SZ,20181231,液晶显示主控板卡,8631092019.62,1065578992.86,7565513026.76,CNY
6625,002841.SZ,20181231,交互智能平板,6323420439.98,1928726165.25,4394694274.73,CNY
6626,002841.SZ,20181231,其他主营业务,2029177370.08,414435498.8,1614741871.28,CNY
6627,002925.SZ,20151231,其他业务,9925330.08,2235711.78,7689618.3,CNY
6628,002925.SZ,20151231,智能控制部件,531954528.91,154270800.45,377683728.46,CNY
6629,002925.SZ,20151231,创新消费电子产品,330191610.28,128855851.63,201335758.65,CNY
6630,002925.SZ,20151231,汽车电子类,71414476.16,20897430.0,50517046.16,CNY
6631,002925.SZ,20151231,技术研发服务,19311957.42,16850331.16,2461626.26,CNY
6632,002925.SZ,20151231,其他产品,17650537.35,3292159.02,14358378.33,CNY
6633,002925.SZ,20151231,其他收入(行业),17650537.35,3292159.02,14358378.33,CNY
6634,002925.SZ,20151231,其他收入,17650537.35,3292159.02,14358378.33,CNY
6635,002925.SZ,20161231,智能控制部件,624153171.7,178931192.25,445221979.45,CNY
6636,002925.SZ,20161231,创新消费电子产品,879128712.96,450446681.5,428682031.46,CNY
6637,002925.SZ,20161231,汽车电子类,99686535.07,33737952.43,65948582.64,CNY
6638,002925.SZ,20161231,技术研发服务,28906208.08,24607058.36,4299149.72,CNY
6639,002925.SZ,20161231,其他产品,668276.8,346576.73,321700.07,CNY
6640,002925.SZ,20161231,其他业务,15868507.5,5206713.42,10661794.08,CNY
6641,002925.SZ,20161231,其他收入(行业),668276.8,346576.73,321700.07,CNY
6642,002925.SZ,20161231,其他收入,668276.8,346576.73,321700.07,CNY
6643,002925.SZ,20170630,其他业务,6134928.91,2768289.38,3366639.53,CNY
6644,002925.SZ,20170630,智能控制部件,318852265.92,96941755.36,221910510.56,CNY
6645,002925.SZ,20170630,创新消费电子产品,940517077.08,539385014.76,401132062.32,CNY
6646,002925.SZ,20170630,汽车电子类,31860085.21,9578258.6,22281826.61,CNY
6647,002925.SZ,20170630,技术研发服务,13036723.92,10643043.05,2393680.87,CNY
6648,002925.SZ,20170630,其他产品,3124079.4,-1826965.76,4951045.16,CNY
6649,002925.SZ,20170630,其他收入(行业),3124079.4,-1826965.76,4951045.16,CNY
6650,002925.SZ,20170630,其他收入,3124079.4,-1826965.76,4951045.16,CNY
6651,002925.SZ,20171231,其他业务,20890182.61,9420730.35,11469452.26,CNY
6652,002925.SZ,20171231,创新消费电子产品,2380876153.88,1311862364.09,1069013789.79,CNY
6653,002925.SZ,20171231,智能控制部件,766862468.52,243409109.57,523453358.95,CNY
6654,002925.SZ,20171231,汽车电子类,55971715.6,12931195.4,43040520.2,CNY
6655,002925.SZ,20171231,技术研发服务,32467232.58,26270074.24,6197158.34,CNY
6656,002925.SZ,20171231,其他产品,10127995.72,-5030228.52,15158224.24,CNY
6657,002925.SZ,20171231,其他收入(行业),10127995.72,-5030228.52,15158224.24,CNY
6658,002925.SZ,20171231,其他收入,10127995.72,-5030228.52,15158224.24,CNY
6659,002925.SZ,20180630,创新消费电子产品,883190060.43,442811081.0,440378979.43,CNY
6660,002925.SZ,20180630,智能控制部件,336571373.0,91110766.25,245460606.75,CNY
6661,002925.SZ,20180630,汽车电子类,27849772.01,,,CNY
6662,002925.SZ,20180630,技术研发服务,17054085.13,,,CNY
6663,002925.SZ,20180630,其他产品,42076805.1,,,CNY
6664,002925.SZ,20180630,其他收入(行业),42076805.1,,,CNY
6665,002925.SZ,20180630,其他收入,42076805.1,,,CNY
6666,002925.SZ,20181231,创新消费电子产品,1844765953.26,892131916.69,952634036.57,CNY
6667,002925.SZ,20181231,智能控制部件,718000146.14,222006519.25,495993626.89,CNY
6668,002925.SZ,20181231,汽车电子类,73344464.76,,,CNY
6669,002925.SZ,20181231,技术研发服务,34429249.08,,,CNY
6670,002925.SZ,20181231,其他收入,108189685.49,,,CNY
6671,300002.SZ,20151231,系统集成设备,1488729159.37,79049443.95,1409679715.42,CNY
6672,300002.SZ,20151231,软件产品开发与销售,340736030.53,293644171.43,47091859.1,CNY
6673,300002.SZ,20151231,ICT运营管理,1488729159.37,79049443.95,1409679715.42,CNY
6674,300002.SZ,20151231,电子商务,117676686.08,4188881.71,113487804.37,CNY
6675,300002.SZ,20151231,其他业务,32774829.51,28693367.31,4081462.2,CNY
6676,300002.SZ,20151231,技术服务,793570603.36,613126156.55,180444446.81,CNY
6677,300002.SZ,20160630,物联网技术应用,2064441.9,1863612.55,200829.35,CNY
6678,300002.SZ,20160630,手机游戏业务,106272007.28,66823792.32,39448214.96,CNY
6679,300002.SZ,20160630,系统集成设备,955759223.31,42916344.8,912842878.51,CNY
6680,300002.SZ,20160630,ICT运营管理,1247974969.37,272857322.19,975117647.18,CNY
6681,300002.SZ,20160630,运维管理业务(解决方案),186820579.05,147668474.47,39152104.58,CNY
6682,300002.SZ,20160630,移动互联网运营,105395167.01,82272502.92,23122664.09,CNY
6683,300002.SZ,20160630,创新孵化业务,40538791.04,25897222.23,14641568.81,CNY
6684,300002.SZ,20160630,其他业务,19553980.57,17513249.47,2040731.1,CNY
6685,300002.SZ,20161231,软件产品开发与销售,215294770.66,166268884.93,49025885.73,CNY
6686,300002.SZ,20161231,技术服务,1166098348.69,939464121.69,226634227.0,CNY
6687,300002.SZ,20161231,系统集成设备,1518862826.54,85871650.11,1432991176.43,CNY
6688,300002.SZ,20161231,ICT运营管理,1518862826.54,85871650.11,1432991176.43,CNY
6689,300002.SZ,20161231,其他业务,36325984.66,31646261.23,4679723.43,CNY
6690,300002.SZ,20170630,其他业务,15130873.44,13019680.66,2111192.78,CNY
6691,300002.SZ,20170630,ICT运营管理,775774921.07,164436596.54,611338324.53,CNY
6692,300002.SZ,20170630,运维管理业务(解决方案),159919888.69,112076401.21,47843487.48,CNY
6693,300002.SZ,20170630,系统集成设备,593235908.42,35321359.92,557914548.5,CNY
6694,300002.SZ,20170630,移动互联网运营,22619123.96,17038835.41,5580288.55,CNY
6695,300002.SZ,20170630,手机游戏业务,326262909.48,306157042.94,20105866.54,CNY
6696,300002.SZ,20170630,物联网技术应用,5060082.27,2714538.05,2345544.22,CNY
6697,300002.SZ,20170630,创新孵化业务,71976103.73,40336209.6,31639894.13,CNY
6698,300002.SZ,20171231,软件产品开发与销售,202449111.63,141556985.78,60892125.85,CNY
6699,300002.SZ,20171231,技术服务,1380202851.15,1186141346.99,194061504.16,CNY
6700,300002.SZ,20171231,系统集成设备,412439282.22,49765307.8,362673974.42,CNY
6701,300002.SZ,20171231,其他业务,31407455.16,26525025.94,4882429.22,CNY
6702,300002.SZ,20171231,ICT运营管理,412439282.22,49765307.8,362673974.42,CNY
6703,300002.SZ,20180630,其他业务,15958219.35,13917488.25,2040731.1,CNY
6704,300002.SZ,20180630,运维管理业务(解决方案),155237278.96,120293046.29,34944232.67,CNY
6705,300002.SZ,20180630,系统集成设备,64935054.06,5815850.69,59119203.37,CNY
6706,300002.SZ,20180630,移动互联网运营,63214213.02,40215192.01,22999021.01,CNY
6707,300002.SZ,20180630,手机游戏业务,297828442.83,272418823.34,25409619.49,CNY
6708,300002.SZ,20180630,物联网技术应用,13929987.32,10151598.39,3778388.93,CNY
6709,300002.SZ,20180630,创新孵化业务,42000338.51,19056260.71,22944077.8,CNY
6710,300003.SZ,20151231,支架系统,819468239.63,639312737.95,180155501.68,CNY
6711,300003.SZ,20151231,主营产品,1632830172.42,1007480649.02,625349523.4,CNY
6712,300003.SZ,20151231,药品-硫酸氢氯吡格雷,198013388.35,156453097.47,41560290.88,CNY
6713,300003.SZ,20151231,外科器械产品,60953700.47,48521510.92,12432189.55,CNY
6714,300003.SZ,20151231,药品,769679642.4,303528649.15,466150993.25,CNY
6715,300003.SZ,20151231,药品-阿托伐他汀钙片,62543273.45,54232440.94,8310832.51,CNY
6716,300003.SZ,20151231,封堵器,100712637.21,93128668.45,7583968.76,CNY
6717,300003.SZ,20151231,其他,712649295.58,275039242.62,437610052.96,CNY
6718,300003.SZ,20151231,体外诊断试剂,136124079.26,93997088.71,42126990.55,CNY
6719,300003.SZ,20151231,药品-原料药,509122980.6,92843110.74,416279869.86,CNY
6720,300003.SZ,20151231,起搏器及代理,169129869.26,78252973.08,90876896.18,CNY
6721,300003.SZ,20160630,其他业务,739085034.6,347102608.36,391982426.24,CNY
6722,300003.SZ,20160630,主营产品,503280891.54,418945935.94,84334955.6,CNY
6723,300003.SZ,20160630,药品-硫酸氢氯吡格雷,210484975.22,177431754.57,33053220.65,CNY
6724,300003.SZ,20160630,药品-原料药,223098755.2,64155318.68,158943436.52,CNY
6725,300003.SZ,20160630,支架系统,503280891.54,418945935.94,84334955.6,CNY
6726,300003.SZ,20160630,药品,433583730.42,241587073.25,191996657.17,CNY
6727,300003.SZ,20161231,支架系统,964921442.19,,,CNY
6728,300003.SZ,20161231,药品-原料药,408418730.5,,,CNY
6729,300003.SZ,20161231,药品-硫酸氢氯吡格雷,441781894.1,,,CNY
6730,300003.SZ,20161231,药品-阿托伐他汀钙片,167132911.34,,,CNY
6731,300003.SZ,20161231,起搏器及代理,169009112.76,,,CNY
6732,300003.SZ,20161231,体外诊断试剂,206704573.82,,,CNY
6733,300003.SZ,20161231,封堵器,101817133.18,,,CNY
6734,300003.SZ,20161231,外科器械产品,138801019.16,,,CNY
6735,300003.SZ,20161231,其他,869161416.63,,,CNY
6736,300003.SZ,20161231,主营产品,1935899992.0,,,CNY
6737,300003.SZ,20161231,药品,1017333535.94,,,CNY
6738,300003.SZ,20161231,支架系统,964921442.19,747978468.27,216942973.92,CNY
6739,300003.SZ,20161231,药品-原料药,408418730.5,133809671.01,274609059.49,CNY
6740,300003.SZ,20161231,药品-硫酸氢氯吡格雷,441781894.1,372158019.94,69623874.16,CNY
6741,300003.SZ,20170630,主营产品,589605040.52,481702936.26,107902104.26,CNY
6742,300003.SZ,20170630,药品,331972227.75,286397812.14,45574415.61,CNY
6743,300003.SZ,20170630,支架系统,589605040.52,481702936.26,107902104.26,CNY
6744,300003.SZ,20170630,药品-硫酸氢氯吡格雷,331972227.75,286397812.14,45574415.61,CNY
6745,300003.SZ,20170630,其他业务,1261059899.21,642409003.37,618650895.84,CNY
6746,300003.SZ,20171231,药品,1414859989.95,,,CNY
6747,300003.SZ,20171231,支架系统,1171441240.65,,,CNY
6748,300003.SZ,20171231,药品-原料药,371045153.14,,,CNY
6749,300003.SZ,20171231,药品-硫酸氢氯吡格雷,680062569.51,,,CNY
6750,300003.SZ,20171231,药品-阿托伐他汀钙片,363752267.3,,,CNY
6751,300003.SZ,20171231,起搏器及代理,189581363.01,,,CNY
6752,300003.SZ,20171231,体外诊断试剂,278202261.54,,,CNY
6753,300003.SZ,20171231,外科器械产品,220924788.56,,,CNY
6754,300003.SZ,20171231,其他代理业务,1262633012.53,,,CNY
6755,300003.SZ,20171231,主营产品,1171441240.65,,,CNY
6756,300003.SZ,20171231,支架系统,1171441240.65,932462606.85,238978633.8,CNY
6757,300003.SZ,20171231,药品-硫酸氢氯吡格雷,680062569.51,595643974.84,84418594.67,CNY
6758,300003.SZ,20180630,其他业务,1314549994.06,740393068.39,574156925.67,CNY
6759,300003.SZ,20180630,支架系统,712005863.95,582617738.96,129388124.99,CNY
6760,300003.SZ,20180630,药品-硫酸氢氯吡格雷,566013942.95,504171642.99,61842299.96,CNY
6761,300003.SZ,20180630,药品-阿托伐他汀钙片,362060219.09,323663709.35,38396509.74,CNY
6762,300003.SZ,20181231,支架系统,1413465310.83,1120595298.19,292870012.64,CNY
6763,300003.SZ,20181231,药品-硫酸氢氯吡格雷,1179867973.83,1044295092.01,135572881.82,CNY
6764,300003.SZ,20181231,药品-阿托伐他汀钙片,885025087.29,811885671.61,73139415.68,CNY
6765,300003.SZ,20181231,体外诊断试剂,320002791.74,,,CNY
6766,300003.SZ,20181231,外科器械产品,247831294.14,,,CNY
6767,300003.SZ,20181231,其他自产器械产品,511280753.04,,,CNY
6768,300003.SZ,20181231,器械产品代理配送业务,414780270.82,,,CNY
6769,300003.SZ,20181231,药品-原料药,523213188.11,,,CNY
6770,300003.SZ,20181231,其他药品,583759498.38,,,CNY
6771,300003.SZ,20181231,医疗服务,224046761.04,73206914.92,150839846.12,CNY
6772,300003.SZ,20181231,新型医疗业态,53031862.99,28982287.11,24049575.88,CNY
6773,300015.SZ,20151231,视光服务,638139691.61,342916725.32,295222966.29,CNY
6774,300015.SZ,20151231,医疗服务-眼后段手术,298696894.3,117716299.93,180980594.37,CNY
6775,300015.SZ,20151231,医疗服务-白内障手术,801878690.6,288391277.34,513487413.26,CNY
6776,300015.SZ,20151231,医疗服务,2516634426.29,1122990343.92,1393644082.37,CNY
6777,300015.SZ,20151231,其他病种项目,8003731.38,7325297.87,678433.51,CNY
6778,300015.SZ,20151231,其他业务,2802622.06,1688786.39,1113835.67,CNY
6779,300015.SZ,20151231,医疗服务-眼前段手术,576490953.59,231526002.53,344964951.06,CNY
6780,300015.SZ,20151231,医疗服务-准分子手术,839567887.8,485356764.12,354211123.68,CNY
6781,300015.SZ,20160630,医疗服务,1513533511.38,677591846.48,835941664.9,CNY
6782,300015.SZ,20160630,医疗服务-白内障手术,491506204.65,182830310.15,308675894.5,CNY
6783,300015.SZ,20160630,医疗服务-准分子手术,561657395.38,321291439.33,240365956.05,CNY
6784,300015.SZ,20160630,医疗服务-眼后段手术,163106925.1,59963580.43,103143344.67,CNY
6785,300015.SZ,20160630,其他业务,24118430.37,14085971.4,10032458.97,CNY
6786,300015.SZ,20160630,医疗服务-眼前段手术,297262986.25,113506516.57,183756469.68,CNY
6787,300015.SZ,20160630,视光服务,382008673.37,203599817.3,178408856.07,CNY
6788,300015.SZ,20161231,其他业务,5271342.51,2437503.35,2833839.16,CNY
6789,300015.SZ,20161231,医疗服务,3060038718.79,1356104537.2,1703934181.59,CNY
6790,300015.SZ,20161231,医疗服务-准分子手术,1141286567.11,620285234.48,521001332.63,CNY
6791,300015.SZ,20161231,医疗服务-白内障手术,981139617.66,365723625.98,615415991.68,CNY
6792,300015.SZ,20161231,医疗服务-眼前段手术,606329555.04,242835568.55,363493986.49,CNY
6793,300015.SZ,20161231,医疗服务-眼后段手术,331282978.98,127260108.19,204022870.79,CNY
6794,300015.SZ,20161231,视光服务,872121540.55,455894063.07,416227477.48,CNY
6795,300015.SZ,20161231,其他病种项目,62970069.33,30157043.24,32813026.09,CNY
6796,300015.SZ,20170630,医疗服务,2039093697.83,917183269.2,1121910428.63,CNY
6797,300015.SZ,20170630,医疗服务-准分子手术,795585014.48,446903813.39,348681201.09,CNY
6798,300015.SZ,20170630,医疗服务-白内障手术,652236883.64,245823859.78,406413023.86,CNY
6799,300015.SZ,20170630,医疗服务-眼前段手术,369798594.77,142721248.6,227077346.17,CNY
6800,300015.SZ,20170630,医疗服务-眼后段手术,221473204.94,81734347.43,139738857.51,CNY
6801,300015.SZ,20170630,视光服务,498134658.75,265747992.23,232386666.52,CNY
6802,300015.SZ,20170630,其他业务,52829039.73,33258194.32,19570845.41,CNY
6803,300015.SZ,20171231,其他业务,6514729.44,4177830.71,2336898.73,CNY
6804,300015.SZ,20171231,视光服务,1171797336.8,628844949.45,542952387.35,CNY
6805,300015.SZ,20171231,其他病种项目,171824038.45,75809469.18,96014569.27,CNY
6806,300015.SZ,20171231,医疗服务-准分子手术,1931446359.21,1020014376.9,911431982.31,CNY
6807,300015.SZ,20171231,医疗服务-白内障手术,1417077265.36,541516595.08,875560670.28,CNY
6808,300015.SZ,20171231,医疗服务-眼前段手术,786597358.12,313772317.7,472825040.42,CNY
6809,300015.SZ,20171231,医疗服务-眼后段手术,477588472.58,175636941.96,301951530.62,CNY
6810,300015.SZ,20171231,医疗服务,4612709455.27,2050940231.64,2561769223.63,CNY
6811,300015.SZ,20180630,医疗服务-准分子手术,1464719251.31,799678455.11,665040796.2,CNY
6812,300015.SZ,20180630,医疗服务-白内障手术,763959104.43,286185351.27,477773753.16,CNY
6813,300015.SZ,20180630,医疗服务-眼前段手术,431812877.93,170649757.0,261163120.93,CNY
6814,300015.SZ,20180630,医疗服务-眼后段手术,274764140.37,100915646.28,173848494.09,CNY
6815,300015.SZ,20180630,视光服务,640125336.37,345529574.82,294595761.55,CNY
6816,300015.SZ,20180630,其他业务,204432651.01,98382609.21,106050041.8,CNY
6817,300017.SZ,20151231,商品销售,19676381.68,8490978.95,11185402.73,CNY
6818,300017.SZ,20151231,IDC服务,371103399.22,92913770.68,278189628.54,CNY
6819,300017.SZ,20151231,CDN服务,2540881757.44,1210875434.17,1330006323.27,CNY
6820,300017.SZ,20160630,IDC服务,193056860.35,48435221.69,144621638.66,CNY
6821,300017.SZ,20160630,商品销售,314975.13,91395.58,223579.55,CNY
6822,300017.SZ,20160630,CDN服务,1862745054.33,848167350.02,1014577704.31,CNY
6823,300017.SZ,20161231,IDC服务,385701502.16,92165305.71,293536196.45,CNY
6824,300017.SZ,20161231,CDN服务,4038137973.83,1768055436.07,2270082537.76,CNY
6825,300017.SZ,20161231,商品销售,22610284.94,5982686.12,16627598.82,CNY
6826,300017.SZ,20161231,其他业务,77487.9,,,CNY
6827,300017.SZ,20170630,IDC服务,233784454.49,55664789.09,178119665.4,CNY
6828,300017.SZ,20170630,CDN服务,2199025472.01,773687361.74,1425338110.27,CNY
6829,300017.SZ,20170630,商品销售,9346422.59,2019654.64,7326767.95,CNY
6830,300017.SZ,20171231,IDC服务,394863467.37,84713787.96,310149679.41,CNY
6831,300017.SZ,20171231,CDN服务,4901702201.95,1794922724.36,3106779477.59,CNY
6832,300017.SZ,20171231,商品销售,75516207.73,21600735.94,53915471.79,CNY
6833,300017.SZ,20171231,其他业务,589240.78,191291.73,397949.05,CNY
6834,300017.SZ,20180630,IDC服务,235117645.9,25432626.38,209685019.52,CNY
6835,300017.SZ,20180630,CDN服务,2818387663.09,1044872624.76,1773515038.33,CNY
6836,300017.SZ,20180630,商品销售,6272087.6,643549.3,5628538.3,CNY
6837,300017.SZ,20181231,IDC服务,570953035.26,116104502.98,454848532.28,CNY
6838,300017.SZ,20181231,CDN服务,5748298168.93,1988963601.07,3759334567.86,CNY
6839,300017.SZ,20181231,商品销售,17073198.74,1253880.86,15819317.88,CNY
6840,300017.SZ,20181231,其他业务,1136190.25,114337.19,1021853.06,CNY
6841,300024.SZ,20151231,其他业务,9442590.4,9432969.89,9620.51,CNY
6842,300024.SZ,20151231,自动化装配与检测生产线及系统集成,547433877.58,204225645.57,343208232.01,CNY
6843,300024.SZ,20151231,物流与仓储自动化成套装备,420122510.6,129373427.48,290749083.12,CNY
6844,300024.SZ,20151231,交通自动化系统,190582648.2,56793601.84,133789046.36,CNY
6845,300024.SZ,20151231,工业机器人,517809881.65,174717114.66,343092766.99,CNY
6846,300024.SZ,20160630,工业机器人,361989653.64,123976009.44,238013644.2,CNY
6847,300024.SZ,20160630,交通自动化系统,23207004.34,7398442.33,15808562.01,CNY
6848,300024.SZ,20160630,物流与仓储自动化成套装备,211420679.24,62779711.33,148640967.91,CNY
6849,300024.SZ,20160630,自动化装配与检测生产线及系统集成,292430234.62,95679131.08,196751103.54,CNY
6850,300024.SZ,20161231,工业机器人,652891476.28,193825134.01,459066342.27,CNY
6851,300024.SZ,20161231,物流与仓储自动化成套装备,547421160.35,158243732.43,389177427.92,CNY
6852,300024.SZ,20161231,自动化装配与检测生产线及系统集成,651753082.45,236765098.75,414987983.7,CNY
6853,300024.SZ,20161231,交通自动化系统,179247469.05,54429065.62,124818403.43,CNY
6854,300024.SZ,20161231,其他业务,2167841.98,2142698.38,25143.6,CNY
6855,300024.SZ,20170630,工业机器人,344173584.93,106440213.02,237733371.91,CNY
6856,300024.SZ,20170630,物流与仓储自动化成套装备,287364685.1,93498994.33,193865690.77,CNY
6857,300024.SZ,20170630,自动化装配与检测生产线及系统集成,307491386.55,104868553.91,202622832.64,CNY
6858,300024.SZ,20170630,交通自动化系统,86437165.77,24792559.25,61644606.52,CNY
6859,300024.SZ,20170630,其他业务,1090021.31,,,CNY
6860,300024.SZ,20171231,其他业务,11667481.76,11522589.62,144892.14,CNY
6861,300024.SZ,20171231,交通自动化系统,195790502.39,60418206.31,135372296.08,CNY
6862,300024.SZ,20171231,自动化装配与检测生产线及系统集成,764858783.63,288884169.32,475974614.31,CNY
6863,300024.SZ,20171231,物流与仓储自动化成套装备,716482116.15,225452422.36,491029693.79,CNY
6864,300024.SZ,20171231,工业机器人,766265088.36,230198722.04,536066366.32,CNY
6865,300024.SZ,20180630,其他业务,54105540.16,,,CNY
6866,300024.SZ,20180630,工业机器人,370431256.03,114914692.0,255516564.03,CNY
6867,300024.SZ,20180630,物流与仓储自动化成套装备,381471473.18,126516731.67,254954741.51,CNY
6868,300024.SZ,20180630,自动化装配与检测生产线及系统集成,328154153.82,93377058.08,234777095.74,CNY
6869,300024.SZ,20180630,交通自动化系统,96454916.59,28786805.48,67668111.11,CNY
6870,300024.SZ,20181231,其他业务,3985932.32,3705334.56,280597.76,CNY
6871,300024.SZ,20181231,工业机器人,935312884.31,269459990.6,665852893.71,CNY
6872,300024.SZ,20181231,物流与仓储自动化成套装备,970177604.84,299070606.07,671106998.77,CNY
6873,300024.SZ,20181231,自动化装配与检测生产线及系统集成,822933677.38,299529738.72,523403938.66,CNY
6874,300024.SZ,20181231,交通自动化系统,362316846.36,102053759.11,260263087.25,CNY
6875,300027.SZ,20151231,品牌授权及服务,55566037.66,,,CNY
6876,300027.SZ,20151231,内部抵销,-23651939.35,-11189494.28,-12462445.07,CNY
6877,300027.SZ,20151231,影视娱乐,2832413236.48,1170077434.35,1662335802.13,CNY
6878,300027.SZ,20151231,其他业务,148230385.92,16293415.81,131936970.11,CNY
6879,300027.SZ,20151231,互联网娱乐,861007364.67,716984205.15,144023159.52,CNY
6880,300027.SZ,20160630,品牌授权及服务,111603773.71,,,CNY
6881,300027.SZ,20160630,互联网娱乐,298583308.46,231053842.13,67529466.33,CNY
6882,300027.SZ,20160630,内部抵销,-21535546.34,-8978201.0,-12557345.34,CNY
6883,300027.SZ,20160630,影视娱乐,1077770890.88,521595960.36,556174930.52,CNY
6884,300027.SZ,20160630,其他业务,1711954.74,1192816.08,519138.66,CNY
6885,300027.SZ,20161231,影视娱乐,2561739186.79,1000093694.79,1561645492.0,CNY
6886,300027.SZ,20161231,品牌授权及服务,256905113.04,252824028.89,4081084.15,CNY
6887,300027.SZ,20161231,互联网娱乐,676114398.93,510841765.77,165272633.16,CNY
6888,300027.SZ,20161231,内部抵销,-19688249.65,2529462.6,-22217712.25,CNY
6889,300027.SZ,20161231,其他业务,28386823.56,26820362.06,1566461.5,CNY
6890,300027.SZ,20170630,影视娱乐,1008679803.64,440990669.17,567689134.47,CNY
6891,300027.SZ,20170630,品牌授权及服务,198141509.61,195679597.75,2461911.86,CNY
6892,300027.SZ,20170630,互联网娱乐,273260400.7,162922903.16,110337497.54,CNY
6893,300027.SZ,20170630,内部抵销,-15627071.41,-13294809.58,-2332261.83,CNY
6894,300027.SZ,20170630,其他业务,1409162.91,257321.55,1151841.36,CNY
6895,300027.SZ,20170630,影视娱乐,1008679803.64,440990669.17,567689134.47,CNY
6896,300027.SZ,20170630,品牌授权及服务,198141509.61,195679597.75,2461911.86,CNY
6897,300027.SZ,20170630,互联网娱乐,273260400.7,162922903.16,110337497.54,CNY
6898,300027.SZ,20170630,内部抵销,-15627071.41,-13294809.58,-2332261.83,CNY
6899,300027.SZ,20170630,其他业务,1409162.91,257321.55,1151841.36,CNY
6900,300027.SZ,20180630,影视娱乐,1962287326.82,1027918030.46,934369296.36,CNY
6901,300027.SZ,20180630,品牌授权及服务,141864919.75,130933296.46,10931623.29,CNY
6902,300027.SZ,20180630,互联网娱乐,32475505.86,13633759.27,18841746.59,CNY
6903,300027.SZ,20180630,内部抵销,-16641557.98,-3849467.71,-12792090.27,CNY
6904,300027.SZ,20180630,其他业务,2122740.93,-1621120.83,3743861.76,CNY
6905,300033.SZ,20151231,增值电信业务,813227392.55,745113985.17,68113407.38,CNY
6906,300033.SZ,20151231,电子商务及其他,236363771.5,155987170.59,80376600.91,CNY
6907,300033.SZ,20151231,网上行情交易系统服务,99761042.52,90458338.98,9302703.54,CNY
6908,300033.SZ,20151231,广告及互联网业务推广服务,292592695.37,281100998.59,11491696.78,CNY
6909,300033.SZ,20151231,基金代销服务及其他,528956466.87,437088169.18,91868297.69,CNY
6910,300033.SZ,20160630,基金代销服务及其他,144550301.49,125775979.8,18774321.69,CNY
6911,300033.SZ,20160630,电子商务及其他,77386431.53,62991401.74,14395029.79,CNY
6912,300033.SZ,20160630,广告及互联网业务推广服务,67163869.96,62784578.06,4379291.9,CNY
6913,300033.SZ,20160630,网上行情交易系统服务,35682362.09,30928185.14,4754176.95,CNY
6914,300033.SZ,20160630,增值电信业务,457854952.65,406932113.18,50922839.47,CNY
6915,300033.SZ,20161231,增值电信业务,997817314.91,909068201.68,88749113.23,CNY
6916,300033.SZ,20161231,网上行情交易系统服务,113889455.27,102848057.9,11041397.37,CNY
6917,300033.SZ,20161231,广告及互联网业务推广服务,395662095.14,384962670.04,10699425.1,CNY
6918,300033.SZ,20161231,电子商务及其他,226287538.45,194615192.3,31672346.15,CNY
6919,300033.SZ,20161231,基金代销服务及其他,621949633.59,579577862.34,42371771.25,CNY
6920,300033.SZ,20170630,基金代销服务及其他,147136502.02,131311779.26,15824722.76,CNY
6921,300033.SZ,20170630,增值电信业务,419871072.51,369790001.44,50081071.07,CNY
