,date,value,change
0,2015-12-31,49.408519999999996,0.0
1,2016-01-04,45.60829,-0.07691446738335816
2,2016-01-05,45.42226,-0.004078863732887053
3,2016-01-06,46.12018,0.015365153561271418
4,2016-01-07,42.496939999999995,-0.0785608382274311
5,2016-01-08,43.16893999999999,0.015812903234915198
6,2016-01-11,41.24619,-0.044540125377180766
7,2016-01-12,41.56902,0.007826904739565117
8,2016-01-13,40.566469999999995,-0.024117720360018264
9,2016-01-14,42.073080000000004,0.0371392926227007
10,2016-01-15,41.060959999999994,-0.024056237385045497
11,2016-01-18,41.68367,0.015165500270816977
12,2016-01-19,43.31916,0.03923574867568036
13,2016-01-20,42.329930000000004,-0.022835853696147206
14,2016-01-21,41.00149,-0.03138299543608996
15,2016-01-22,41.48376,0.011762255469252454
16,2016-01-25,41.71952,0.005683187830611454
17,2016-01-26,39.48295,-0.05360967719666957
18,2016-01-27,39.37574,-0.0027153492836781957
19,2016-01-28,38.11596,-0.031993811417893335
20,2016-01-29,39.51344,0.036663906667967996
21,2016-02-01,39.129509999999996,-0.009716440785717631
22,2016-02-02,40.31013,0.03017211306760562
23,2016-02-03,40.417289999999994,0.0026583888466743537
24,2016-02-04,41.304309999999994,0.02194654812334028
25,2016-02-05,40.87398,-0.010418525330649292
26,2016-02-15,40.87865000000001,0.00011425361562550044
27,2016-02-16,42.274,0.03413395501074505
28,2016-02-17,42.27586,4.39986753087155e-05
29,2016-02-18,42.197810000000004,-0.0018462072681666914
30,2016-02-19,42.1841,-0.00032489837742772005
31,2016-02-22,42.89823,0.016928890269082363
32,2016-02-23,42.62755,-0.00630981744468242
33,2016-02-24,42.801410000000004,0.004078582982132559
34,2016-02-25,40.066419999999994,-0.06389953041266655
35,2016-02-26,40.4645,0.009935502098765184
36,2016-02-29,38.83038,-0.0403840403316488
37,2016-03-01,39.66011,0.02136806284151752
38,2016-03-02,41.316810000000004,0.04177245095891062
39,2016-03-03,41.35813,0.0010000772082839626
40,2016-03-04,41.20409,-0.003724539770052513
41,2016-03-07,41.5311,0.007936348066417711
42,2016-03-08,41.464569999999995,-0.0016019320461053838
43,2016-03-09,40.78926,-0.01628643441858908
44,2016-03-10,40.52095,-0.006577957040652358
45,2016-03-11,40.2491,-0.006708875285500478
46,2016-03-14,41.2679,0.025312367233056115
47,2016-03-15,41.58763999999999,0.007747910603640988
48,2016-03-16,41.276239999999994,-0.007487801664148267
49,2016-03-17,42.54535,0.03074674437400318
50,2016-03-18,43.506679999999996,0.02259541877079391
51,2016-03-21,44.768769999999996,0.029009108486329014
52,2016-03-22,44.7295,-0.0008771739764124592
53,2016-03-23,44.99601,0.0059582602085871
54,2016-03-24,44.932,-0.0014225705790356996
55,2016-03-25,44.978049999999996,0.001024882043977431
56,2016-03-28,45.24057,0.005836624753629873
57,2016-03-29,44.577299999999994,-0.01466095586328829
58,2016-03-30,46.004479999999994,0.0320158466304599
59,2016-03-31,46.00651,4.412613728064879e-05
60,2016-04-01,45.69242,-0.0068270772984084255
61,2016-04-05,46.44631999999999,0.016499454395280323
62,2016-04-06,47.090759999999996,0.013874942083678602
63,2016-04-07,46.5223,-0.012071582620454515
64,2016-04-08,46.04681,-0.010220689862711014
65,2016-04-11,46.29181,0.005320672593823491
66,2016-04-12,45.81819,-0.010231183442600253
67,2016-04-13,46.24261,0.009263133266503932
68,2016-04-14,46.58404,0.007383450025852835
69,2016-04-15,46.3407,-0.005223677465501134
70,2016-04-18,45.8729,-0.010094797877459705
71,2016-04-19,45.99315,0.0026213734034691207
72,2016-04-20,44.92026,-0.023327169371960846
73,2016-04-21,44.42727,-0.010974780644635604
74,2016-04-22,45.259949999999996,0.018742542587019104
75,2016-04-25,44.96994,-0.006407651798112796
76,2016-04-26,45.05963,0.0019944433993017863
77,2016-04-27,44.14675999999999,-0.02025915436944345
78,2016-04-28,44.41977,0.006184145790087573
79,2016-04-29,44.59309999999999,0.0039020913435615016
80,2016-05-03,46.16962,0.03535345154295193
81,2016-05-04,45.98894,-0.003913395865073232
82,2016-05-05,46.30293999999999,0.00682772857995842
83,2016-05-06,44.79245,-0.03262190262648528
84,2016-05-09,44.03965,-0.016806403757776155
85,2016-05-10,43.940780000000004,-0.0022450223832386953
86,2016-05-11,44.15659,0.00491138300230441
87,2016-05-12,44.5726,0.009421243805284783
88,2016-05-13,44.23732,-0.0075221099958271325
89,2016-05-16,44.6425,0.009159234781853907
90,2016-05-17,44.56197,-0.001803886431091359
91,2016-05-18,43.55761,-0.022538500878664148
92,2016-05-19,43.826299999999996,0.0061686120978630245
93,2016-05-20,44.20639,0.008672646333366101
94,2016-05-23,44.677839999999996,0.0106647477887246
95,2016-05-24,43.99373,-0.015312065220699948
96,2016-05-25,43.65023,-0.007807930811958859
97,2016-05-26,43.7704,0.0027530210035548877
98,2016-05-27,41.67668,-0.04783415276076994
99,2016-05-30,41.580929999999995,-0.00229744787732618
100,2016-05-31,43.04262,0.035152893405703156
101,2016-06-01,43.15837,0.0026891950350605627
102,2016-06-02,43.262119999999996,0.002403936942011434
103,2016-06-03,44.59782,0.030874584971795255
104,2016-06-06,44.5771,-0.00046459670001800955
105,2016-06-07,44.64415,0.0015041355314724786
106,2016-06-08,44.18134,-0.010366643781996176
107,2016-06-13,42.56796,-0.03651722650331564
108,2016-06-14,43.031819999999996,0.01089692811212933
109,2016-06-15,44.019859999999994,0.02296068351280513
110,2016-06-16,43.647940000000006,-0.008448913740297874
111,2016-06-17,44.18893,0.012394399369133884
112,2016-06-20,44.38803,0.004505653338969769
